TicketKey,TicketID,DateKey,AgentKey,ClientKey,ChannelKey,CreatedDateTime,ResolvedDateTime,ResolutionHours,IsResolved,SLA_Met,CSAT_Score
9631,TCK-19631,20250208,20,7,2,2025-02-08 01:28:08,2025-02-09 14:06:32,36.64,1,0,4
9632,TCK-19632,20260629,10,6,2,2026-06-29 05:32:20,2026-06-29 17:26:56,11.91,1,1,4
9633,TCK-19633,20251109,4,6,2,2025-11-09 16:25:35,2025-11-10 11:56:47,19.52,1,1,3
9634,TCK-19634,20251025,39,6,1,2025-10-25 04:44:06,2025-10-25 16:43:30,11.99,1,1,4
9635,TCK-19635,20260327,39,7,2,2026-03-27 15:05:58,2026-03-27 16:41:22,1.59,1,1,3
9636,TCK-19636,20260412,8,1,2,2026-04-12 15:34:41,2026-04-13 08:18:29,16.73,1,1,5
9637,TCK-19637,20260509,42,2,3,2026-05-09 01:14:03,2026-05-09 17:42:15,16.47,1,1,3
9638,TCK-19638,20250420,5,4,3,2025-04-20 10:35:49,2025-04-21 07:25:01,20.82,1,1,4
9639,TCK-19639,20260721,18,2,1,2026-07-21 15:56:18,2026-07-22 19:58:42,28.04,1,1,5
9640,TCK-19640,20251105,10,4,2,2025-11-05 22:07:18,2025-11-06 07:11:30,9.07,1,1,
9641,TCK-19641,20260618,36,5,3,2026-06-18 00:28:19,2026-06-18 17:34:19,17.1,1,1,4
9642,TCK-19642,20260406,15,8,2,2026-04-06 22:40:32,2026-04-07 22:03:20,23.38,1,1,4
9643,TCK-19643,20251102,41,6,1,2025-11-02 04:17:46,2025-11-02 20:37:34,16.33,1,1,
9644,TCK-19644,20260807,38,6,1,2026-08-07 18:43:52,2026-08-08 05:16:16,10.54,1,1,4
9645,TCK-19645,20250201,18,1,1,2025-02-01 13:12:54,2025-02-01 21:21:18,8.14,1,1,3
9646,TCK-19646,20260813,21,5,2,2026-08-13 10:05:32,2026-08-14 08:18:08,22.21,1,1,3
9647,TCK-19647,20250927,18,4,2,2025-09-27 00:51:52,,,0,0,5
9648,TCK-19648,20260427,36,3,2,2026-04-27 09:34:50,2026-04-28 08:53:26,23.31,1,0,4
9649,TCK-19649,20260626,47,7,3,2026-06-26 06:23:29,2026-06-27 02:50:29,20.45,1,0,3
9650,TCK-19650,20250328,17,4,3,2025-03-28 05:54:40,2025-03-29 06:10:52,24.27,1,1,4
9651,TCK-19651,20250416,29,4,1,2025-04-16 03:03:10,2025-04-17 08:45:10,29.7,1,1,5
9652,TCK-19652,20250813,43,6,2,2025-08-13 17:28:14,,,0,0,5
9653,TCK-19653,20250609,29,5,1,2025-06-09 23:57:45,2025-06-11 13:04:57,37.12,1,0,4
9654,TCK-19654,20251007,35,6,2,2025-10-07 12:25:52,2025-10-07 15:51:40,3.43,1,1,
9655,TCK-19655,20251016,45,2,1,2025-10-16 01:06:14,2025-10-17 10:01:26,32.92,1,1,3
9656,TCK-19656,20260702,29,4,3,2026-07-02 11:03:15,,,0,0,5
9657,TCK-19657,20251224,16,3,1,2025-12-24 11:51:48,,,0,0,4
9658,TCK-19658,20251202,46,7,2,2025-12-02 01:07:38,2025-12-02 14:44:14,13.61,1,0,5
9659,TCK-19659,20260731,45,7,2,2026-07-31 03:48:20,2026-07-31 15:44:08,11.93,1,0,5
9660,TCK-19660,20260613,44,6,2,2026-06-13 11:58:04,2026-06-13 17:47:52,5.83,1,1,
9661,TCK-19661,20250224,50,4,2,2025-02-24 08:47:32,2025-02-25 07:48:44,23.02,1,1,4
9662,TCK-19662,20250815,17,4,3,2025-08-15 22:59:26,2025-08-16 20:36:38,21.62,1,1,4
9663,TCK-19663,20260423,32,5,2,2026-04-23 21:43:20,2026-04-25 00:23:32,26.67,1,0,5
9664,TCK-19664,20250427,5,1,1,2025-04-27 02:34:06,2025-04-28 03:28:06,24.9,1,0,3
9665,TCK-19665,20260702,3,4,3,2026-07-02 04:06:00,2026-07-03 01:42:36,21.61,1,1,4
9666,TCK-19666,20250213,36,8,3,2025-02-13 17:31:19,2025-02-14 12:34:55,19.06,1,1,5
9667,TCK-19667,20260719,11,4,2,2026-07-19 07:03:02,2026-07-20 01:52:50,18.83,1,1,3
9668,TCK-19668,20260316,7,7,3,2026-03-16 01:09:09,2026-03-16 23:00:45,21.86,1,0,3
9669,TCK-19669,20250707,36,2,2,2025-07-07 22:29:28,,,0,0,4
9670,TCK-19670,20260724,43,2,3,2026-07-24 07:10:22,2026-07-24 08:07:58,0.96,1,1,
9671,TCK-19671,20260713,46,2,1,2026-07-13 06:03:32,2026-07-13 18:52:08,12.81,1,1,4
9672,TCK-19672,20260223,12,7,1,2026-02-23 08:09:16,2026-02-24 20:46:28,36.62,1,0,4
9673,TCK-19673,20250413,24,5,1,2025-04-13 09:44:16,,,0,0,4
9674,TCK-19674,20250211,31,4,2,2025-02-11 14:27:10,2025-02-12 17:03:10,26.6,1,1,5
9675,TCK-19675,20251216,2,6,2,2025-12-16 04:54:52,2025-12-17 02:09:52,21.25,1,1,5
9676,TCK-19676,20250422,50,8,2,2025-04-22 00:02:09,2025-04-22 19:34:33,19.54,1,1,3
9677,TCK-19677,20260524,31,7,3,2026-05-24 17:07:07,2026-05-25 06:19:43,13.21,1,0,5
9678,TCK-19678,20260806,33,4,3,2026-08-06 13:55:24,2026-08-08 03:41:00,37.76,1,0,5
9679,TCK-19679,20260403,4,7,1,2026-04-03 05:45:34,2026-04-03 16:24:34,10.65,1,0,4
9680,TCK-19680,20250702,36,4,1,2025-07-02 21:47:39,2025-07-03 02:48:15,5.01,1,1,5
9681,TCK-19681,20260806,29,7,1,2026-08-06 05:52:56,2026-08-07 04:13:20,22.34,1,0,5
9682,TCK-19682,20250519,11,3,1,2025-05-19 10:17:19,2025-05-20 03:05:19,16.8,1,0,5
9683,TCK-19683,20250520,40,4,3,2025-05-20 12:26:36,2025-05-20 15:54:12,3.46,1,1,5
9684,TCK-19684,20251022,12,4,1,2025-10-22 02:20:48,2025-10-22 12:04:36,9.73,1,1,4
9685,TCK-19685,20250921,38,8,3,2025-09-21 17:42:52,2025-09-21 21:34:28,3.86,1,1,5
9686,TCK-19686,20260201,48,8,2,2026-02-01 18:42:18,2026-02-01 22:29:06,3.78,1,1,3
9687,TCK-19687,20260603,2,4,3,2026-06-03 16:38:48,2026-06-04 18:56:12,26.29,1,1,
9688,TCK-19688,20260124,43,6,1,2026-01-24 23:18:03,2026-01-25 21:57:39,22.66,1,1,5
9689,TCK-19689,20260314,11,7,3,2026-03-14 09:43:41,2026-03-14 12:44:53,3.02,1,1,5
9690,TCK-19690,20260111,20,6,1,2026-01-11 14:08:40,2026-01-11 21:47:40,7.65,1,1,
9691,TCK-19691,20250216,27,6,3,2025-02-16 10:08:24,2025-02-17 00:14:24,14.1,1,1,3
9692,TCK-19692,20260204,32,2,3,2026-02-04 14:46:56,2026-02-05 02:04:20,11.29,1,1,4
9693,TCK-19693,20260117,38,5,2,2026-01-17 13:02:20,2026-01-18 12:31:08,23.48,1,1,
9694,TCK-19694,20251211,26,3,1,2025-12-11 02:20:28,,,0,0,5
9695,TCK-19695,20250128,40,2,3,2025-01-28 11:13:24,2025-01-29 21:22:24,34.15,1,1,4
9696,TCK-19696,20250214,28,6,3,2025-02-14 11:41:13,2025-02-14 21:22:37,9.69,1,1,4
9697,TCK-19697,20250422,4,2,3,2025-04-22 20:06:30,2025-04-23 04:05:54,7.99,1,1,4
9698,TCK-19698,20260307,31,2,1,2026-03-07 08:15:42,2026-03-08 01:31:54,17.27,1,1,4
9699,TCK-19699,20250928,9,8,2,2025-09-28 14:44:44,2025-09-29 07:32:08,16.79,1,1,4
9700,TCK-19700,20251229,11,8,3,2025-12-29 17:47:34,2025-12-30 06:15:46,12.47,1,1,4
9701,TCK-19701,20250604,17,8,2,2025-06-04 20:33:56,2025-06-05 09:02:08,12.47,1,1,
9702,TCK-19702,20250312,20,7,2,2025-03-12 16:09:41,2025-03-13 08:55:17,16.76,1,0,
9703,TCK-19703,20260803,14,5,3,2026-08-03 02:30:56,2026-08-03 18:06:20,15.59,1,1,5
9704,TCK-19704,20260714,31,6,3,2026-07-14 14:36:31,2026-07-15 13:21:31,22.75,1,1,4
9705,TCK-19705,20250929,37,3,3,2025-09-29 06:09:04,2025-09-29 11:04:16,4.92,1,1,3
9706,TCK-19706,20260511,12,3,3,2026-05-11 06:03:40,,,0,0,3
9707,TCK-19707,20260511,3,4,2,2026-05-11 06:18:35,2026-05-12 01:50:23,19.53,1,1,3
9708,TCK-19708,20250104,37,5,3,2025-01-04 20:03:45,2025-01-04 22:40:21,2.61,1,1,4
9709,TCK-19709,20250609,37,6,2,2025-06-09 15:56:03,2025-06-10 04:57:15,13.02,1,1,
9710,TCK-19710,20251026,4,7,2,2025-10-26 07:19:53,2025-10-27 07:23:29,24.06,1,0,2
9711,TCK-19711,20260401,7,2,3,2026-04-01 14:05:26,2026-04-02 18:33:02,28.46,1,1,
9712,TCK-19712,20260810,10,5,3,2026-08-10 16:50:59,,,0,0,
9713,TCK-19713,20260521,9,3,1,2026-05-21 04:57:46,,,0,0,4
9714,TCK-19714,20251030,21,3,2,2025-10-30 16:14:07,2025-10-31 17:14:07,25.0,1,0,4
9715,TCK-19715,20250409,8,4,1,2025-04-09 15:38:24,2025-04-10 15:58:12,24.33,1,1,5
9716,TCK-19716,20260101,36,1,3,2026-01-01 08:39:41,2026-01-01 18:22:17,9.71,1,1,4
9717,TCK-19717,20250301,4,7,3,2025-03-01 03:21:58,2025-03-02 12:30:22,33.14,1,0,
9718,TCK-19718,20250119,30,4,2,2025-01-19 21:06:19,2025-01-20 22:37:31,25.52,1,1,
9719,TCK-19719,20250727,26,5,2,2025-07-27 10:34:21,2025-07-28 04:28:57,17.91,1,1,4
9720,TCK-19720,20250622,46,8,3,2025-06-22 01:29:30,2025-06-22 22:05:30,20.6,1,1,3
9721,TCK-19721,20260119,31,3,3,2026-01-19 06:14:13,2026-01-20 03:23:13,21.15,1,0,4
9722,TCK-19722,20260204,20,3,3,2026-02-04 00:07:09,2026-02-05 00:33:33,24.44,1,0,5
9723,TCK-19723,20260204,12,5,2,2026-02-04 22:37:55,,,0,0,3
9724,TCK-19724,20250704,47,5,2,2025-07-04 13:37:54,2025-07-06 17:06:06,51.47,1,0,5
9725,TCK-19725,20260714,1,8,3,2026-07-14 15:15:13,2026-07-15 06:23:01,15.13,1,1,
9726,TCK-19726,20260101,31,7,3,2026-01-01 01:28:35,2026-01-01 05:31:35,4.05,1,1,3
9727,TCK-19727,20250428,39,6,3,2025-04-28 20:13:53,2025-04-30 00:22:17,28.14,1,1,3
9728,TCK-19728,20260805,34,3,1,2026-08-05 14:59:21,,,0,0,4
9729,TCK-19729,20260311,36,7,3,2026-03-11 01:04:03,,,0,0,3
9730,TCK-19730,20260326,38,3,3,2026-03-26 22:27:47,,,0,0,5
9731,TCK-19731,20260321,19,8,1,2026-03-21 16:56:36,2026-03-21 18:24:12,1.46,1,1,5
9732,TCK-19732,20251212,30,3,2,2025-12-12 08:01:55,2025-12-13 00:22:19,16.34,1,0,4
9733,TCK-19733,20251010,36,4,2,2025-10-10 00:13:25,2025-10-10 02:59:37,2.77,1,1,4
9734,TCK-19734,20260803,31,5,2,2026-08-03 04:34:46,2026-08-04 06:20:58,25.77,1,0,4
9735,TCK-19735,20260626,37,7,3,2026-06-26 03:09:42,2026-06-26 19:17:30,16.13,1,0,3
9736,TCK-19736,20250617,14,6,1,2025-06-17 19:23:28,2025-06-19 01:06:04,29.71,1,1,4
9737,TCK-19737,20250515,23,1,3,2025-05-15 10:57:25,,,0,0,
9738,TCK-19738,20250207,3,1,1,2025-02-07 07:44:35,,,0,0,
9739,TCK-19739,20250628,8,8,2,2025-06-28 13:41:47,2025-06-29 10:20:47,20.65,1,1,4
9740,TCK-19740,20260402,3,3,3,2026-04-02 21:40:09,2026-04-03 22:02:21,24.37,1,0,3
9741,TCK-19741,20260127,17,5,2,2026-01-27 05:11:25,,,0,0,4
9742,TCK-19742,20250817,25,4,3,2025-08-17 20:05:32,2025-08-19 04:21:44,32.27,1,1,4
9743,TCK-19743,20260302,1,5,2,2026-03-02 01:40:31,2026-03-03 05:59:43,28.32,1,0,4
9744,TCK-19744,20260514,34,3,3,2026-05-14 18:00:06,2026-05-15 12:40:18,18.67,1,0,5
9745,TCK-19745,20251010,6,8,1,2025-10-10 10:43:02,2025-10-12 01:26:14,38.72,1,1,4
9746,TCK-19746,20251128,11,4,2,2025-11-28 06:48:11,2025-11-29 12:50:35,30.04,1,1,4
9747,TCK-19747,20250904,20,8,3,2025-09-04 19:05:50,2025-09-05 06:46:38,11.68,1,1,4
9748,TCK-19748,20260609,9,2,1,2026-06-09 08:48:03,2026-06-09 11:53:27,3.09,1,1,2
9749,TCK-19749,20260207,17,5,3,2026-02-07 23:31:31,2026-02-08 18:41:07,19.16,1,1,4
9750,TCK-19750,20250214,36,3,2,2025-02-14 17:57:53,2025-02-14 19:19:29,1.36,1,1,5
9751,TCK-19751,20250901,10,6,2,2025-09-01 17:11:37,2025-09-01 23:00:49,5.82,1,1,5
9752,TCK-19752,20250314,45,5,3,2025-03-14 19:35:41,,,0,0,3
9753,TCK-19753,20250430,2,1,3,2025-04-30 11:38:07,,,0,0,3
9754,TCK-19754,20250818,18,5,3,2025-08-18 20:42:16,,,0,0,5
9755,TCK-19755,20250810,30,3,1,2025-08-10 17:50:36,2025-08-11 11:15:12,17.41,1,0,4
9756,TCK-19756,20250613,44,5,3,2025-06-13 00:08:17,2025-06-13 11:46:05,11.63,1,1,5
9757,TCK-19757,20250528,24,6,3,2025-05-28 22:21:10,,,0,0,5
9758,TCK-19758,20260803,4,3,3,2026-08-03 00:18:09,2026-08-04 13:42:45,37.41,1,0,5
9759,TCK-19759,20260808,41,4,1,2026-08-08 02:12:46,,,0,0,4
9760,TCK-19760,20250518,32,1,2,2025-05-18 04:17:16,2025-05-19 18:49:40,38.54,1,0,4
9761,TCK-19761,20260616,30,4,1,2026-06-16 17:54:45,,,0,0,3
9762,TCK-19762,20260324,1,1,2,2026-03-24 19:42:37,2026-03-26 05:22:13,33.66,1,0,4
9763,TCK-19763,20251007,11,6,2,2025-10-07 19:09:49,2025-10-08 06:57:13,11.79,1,1,3
9764,TCK-19764,20260209,49,1,1,2026-02-09 18:27:16,2026-02-10 14:44:40,20.29,1,1,
9765,TCK-19765,20250521,18,7,2,2025-05-21 23:15:54,2025-05-23 14:17:42,39.03,1,0,4
9766,TCK-19766,20250309,24,2,2,2025-03-09 23:02:48,2025-03-12 03:32:48,52.5,1,0,3
9767,TCK-19767,20260122,33,6,2,2026-01-22 02:41:09,2026-01-22 03:27:57,0.78,1,1,5
9768,TCK-19768,20250612,25,8,2,2025-06-12 12:39:03,,,0,0,
9769,TCK-19769,20250618,50,7,1,2025-06-18 07:24:49,2025-06-18 16:52:25,9.46,1,0,5
9770,TCK-19770,20250503,4,1,2,2025-05-03 20:40:13,2025-05-04 19:37:49,22.96,1,1,4
9771,TCK-19771,20260721,36,7,3,2026-07-21 19:28:33,2026-07-22 14:32:09,19.06,1,0,5
9772,TCK-19772,20251110,28,4,1,2025-11-10 18:59:21,2025-11-11 12:47:21,17.8,1,1,
9773,TCK-19773,20260717,21,8,1,2026-07-17 00:13:56,,,0,0,5
9774,TCK-19774,20260305,19,2,3,2026-03-05 01:07:02,2026-03-05 11:47:50,10.68,1,1,5
9775,TCK-19775,20250323,41,2,1,2025-03-23 07:36:30,2025-03-25 02:51:30,43.25,1,1,4
9776,TCK-19776,20250410,24,2,1,2025-04-10 18:24:48,2025-04-11 16:32:00,22.12,1,1,3
9777,TCK-19777,20260128,29,2,1,2026-01-28 08:15:51,,,0,0,5
9778,TCK-19778,20250925,12,2,2,2025-09-25 07:57:34,2025-09-26 20:51:34,36.9,1,1,
9779,TCK-19779,20251210,37,5,1,2025-12-10 03:23:15,2025-12-11 15:07:03,35.73,1,0,5
9780,TCK-19780,20251117,31,1,3,2025-11-17 05:46:25,2025-11-17 13:33:13,7.78,1,1,5
9781,TCK-19781,20250817,7,4,1,2025-08-17 20:45:49,2025-08-18 07:46:25,11.01,1,1,4
9782,TCK-19782,20250326,41,1,3,2025-03-26 19:48:16,2025-03-27 20:18:52,24.51,1,0,5
9783,TCK-19783,20250109,15,5,1,2025-01-09 20:00:24,,,0,0,4
9784,TCK-19784,20250523,35,5,2,2025-05-23 15:31:12,2025-05-24 08:58:48,17.46,1,1,3
9785,TCK-19785,20251120,44,5,2,2025-11-20 04:46:27,2025-11-20 09:47:03,5.01,1,1,4
9786,TCK-19786,20250403,47,4,2,2025-04-03 19:38:07,2025-04-05 05:07:31,33.49,1,1,3
9787,TCK-19787,20260113,11,1,2,2026-01-13 19:13:49,2026-01-14 16:22:13,21.14,1,1,3
9788,TCK-19788,20250804,23,5,1,2025-08-04 19:24:58,2025-08-06 09:56:46,38.53,1,0,
9789,TCK-19789,20260607,20,7,1,2026-06-07 19:36:16,2026-06-09 00:17:04,28.68,1,0,4
9790,TCK-19790,20260714,28,5,3,2026-07-14 14:12:25,2026-07-16 03:02:13,36.83,1,0,4
9791,TCK-19791,20250307,34,7,1,2025-03-07 23:53:15,2025-03-08 15:50:51,15.96,1,0,3
9792,TCK-19792,20250201,21,8,2,2025-02-01 20:13:57,2025-02-03 17:55:21,45.69,1,1,4
9793,TCK-19793,20260123,24,3,3,2026-01-23 06:29:39,,,0,0,4
9794,TCK-19794,20260617,37,8,3,2026-06-17 17:49:01,,,0,0,2
9795,TCK-19795,20250728,12,7,1,2025-07-28 03:16:08,,,0,0,
9796,TCK-19796,20251005,16,3,2,2025-10-05 00:17:56,2025-10-05 18:33:32,18.26,1,0,4
9797,TCK-19797,20250507,5,3,1,2025-05-07 05:20:37,2025-05-08 05:21:13,24.01,1,0,2
9798,TCK-19798,20250507,7,6,2,2025-05-07 06:39:12,2025-05-08 01:26:36,18.79,1,1,4
9799,TCK-19799,20251208,14,7,1,2025-12-08 18:31:48,2025-12-08 20:58:48,2.45,1,1,4
9800,TCK-19800,20250415,25,8,3,2025-04-15 05:28:53,,,0,0,5
9801,TCK-19801,20250421,47,3,2,2025-04-21 00:03:51,2025-04-22 08:00:15,31.94,1,0,5
9802,TCK-19802,20260227,16,2,3,2026-02-27 13:55:09,2026-02-28 09:35:21,19.67,1,1,4
9803,TCK-19803,20250405,6,3,1,2025-04-05 22:28:17,2025-04-06 17:36:41,19.14,1,0,4
9804,TCK-19804,20260415,29,4,2,2026-04-15 07:04:03,2026-04-15 08:17:15,1.22,1,1,4
9805,TCK-19805,20251208,34,1,3,2025-12-08 18:30:14,2025-12-09 13:30:14,19.0,1,1,4
9806,TCK-19806,20260111,8,6,2,2026-01-11 02:14:50,,,0,0,
9807,TCK-19807,20251208,28,3,2,2025-12-08 01:38:57,2025-12-09 04:47:57,27.15,1,0,
9808,TCK-19808,20251230,45,1,3,2025-12-30 13:36:59,2025-12-30 16:17:47,2.68,1,1,3
9809,TCK-19809,20260719,50,8,3,2026-07-19 08:31:07,2026-07-20 04:10:43,19.66,1,1,
9810,TCK-19810,20250507,23,5,3,2025-05-07 10:32:11,2025-05-08 09:33:59,23.03,1,1,4
9811,TCK-19811,20260202,36,6,3,2026-02-02 19:30:52,2026-02-03 04:08:40,8.63,1,1,4
9812,TCK-19812,20251112,30,2,1,2025-11-12 10:55:27,2025-11-13 12:12:15,25.28,1,1,4
9813,TCK-19813,20260605,18,5,1,2026-06-05 06:49:19,2026-06-06 02:19:55,19.51,1,1,2
9814,TCK-19814,20250311,20,3,2,2025-03-11 07:49:56,,,0,0,5
9815,TCK-19815,20260315,19,3,1,2026-03-15 01:30:30,2026-03-16 19:25:06,41.91,1,0,3
9816,TCK-19816,20250820,39,5,1,2025-08-20 19:54:23,,,0,0,2
9817,TCK-19817,20250103,23,8,2,2025-01-03 10:19:31,2025-01-03 21:43:31,11.4,1,1,4
9818,TCK-19818,20260304,33,2,1,2026-03-04 15:33:08,2026-03-05 20:51:44,29.31,1,1,3
9819,TCK-19819,20250727,10,5,3,2025-07-27 15:42:18,2025-07-28 06:58:30,15.27,1,1,1
9820,TCK-19820,20250827,31,8,2,2025-08-27 05:09:35,2025-08-28 05:31:11,24.36,1,1,
9821,TCK-19821,20250117,12,2,2,2025-01-17 21:49:03,2025-01-18 09:39:27,11.84,1,1,4
9822,TCK-19822,20250704,27,1,1,2025-07-04 15:40:21,2025-07-05 04:07:57,12.46,1,1,4
9823,TCK-19823,20250816,39,5,1,2025-08-16 04:27:29,2025-08-16 19:36:29,15.15,1,1,4
9824,TCK-19824,20250127,44,3,2,2025-01-27 15:22:38,,,0,0,4
9825,TCK-19825,20250411,50,4,1,2025-04-11 13:01:56,2025-04-11 18:29:32,5.46,1,1,3
9826,TCK-19826,20250225,28,1,1,2025-02-25 06:26:00,2025-02-27 07:09:48,48.73,1,0,5
9827,TCK-19827,20260621,23,8,3,2026-06-21 08:37:35,2026-06-22 16:51:23,32.23,1,1,4
9828,TCK-19828,20250215,5,3,3,2025-02-15 21:56:45,2025-02-16 01:38:45,3.7,1,1,
9829,TCK-19829,20260216,37,4,3,2026-02-16 07:23:23,2026-02-17 09:18:35,25.92,1,1,4
9830,TCK-19830,20260604,26,7,1,2026-06-04 11:01:14,,,0,0,4
9831,TCK-19831,20250220,25,5,3,2025-02-20 03:03:05,2025-02-20 10:35:29,7.54,1,1,4
9832,TCK-19832,20250618,50,5,3,2025-06-18 03:39:37,2025-06-18 21:45:37,18.1,1,1,5
9833,TCK-19833,20250210,48,7,3,2025-02-10 15:12:12,2025-02-11 05:17:00,14.08,1,0,4
9834,TCK-19834,20260129,3,5,1,2026-01-29 04:07:16,2026-01-29 11:20:28,7.22,1,1,3
9835,TCK-19835,20250509,19,4,3,2025-05-09 03:58:31,,,0,0,
9836,TCK-19836,20250604,9,2,2,2025-06-04 06:07:11,2025-06-04 16:25:47,10.31,1,1,4
9837,TCK-19837,20260416,12,6,3,2026-04-16 15:24:22,2026-04-18 06:36:58,39.21,1,1,3
9838,TCK-19838,20250608,49,6,1,2025-06-08 08:10:20,,,0,0,4
9839,TCK-19839,20251128,37,8,2,2025-11-28 15:24:11,2025-11-28 19:43:23,4.32,1,1,3
9840,TCK-19840,20260619,7,7,3,2026-06-19 14:20:10,2026-06-19 22:57:22,8.62,1,0,3
9841,TCK-19841,20260314,11,8,1,2026-03-14 04:17:20,2026-03-15 23:19:08,43.03,1,1,5
9842,TCK-19842,20260404,28,4,1,2026-04-04 04:03:35,2026-04-04 10:46:11,6.71,1,1,3
9843,TCK-19843,20250121,43,7,1,2025-01-21 16:26:10,,,0,0,4
9844,TCK-19844,20250113,19,2,3,2025-01-13 23:26:57,2025-01-14 09:14:21,9.79,1,1,5
9845,TCK-19845,20250605,25,6,2,2025-06-05 18:28:21,2025-06-07 08:01:57,37.56,1,1,4
9846,TCK-19846,20260608,8,7,1,2026-06-08 11:47:43,2026-06-09 15:05:43,27.3,1,0,3
9847,TCK-19847,20251023,33,4,3,2025-10-23 13:36:41,2025-10-24 22:24:41,32.8,1,1,4
9848,TCK-19848,20260807,22,4,2,2026-08-07 05:31:47,2026-08-08 09:59:59,28.47,1,1,5
9849,TCK-19849,20260131,31,2,3,2026-01-31 03:53:21,2026-02-01 11:11:57,31.31,1,1,3
9850,TCK-19850,20260601,46,1,2,2026-06-01 15:03:58,,,0,0,4
9851,TCK-19851,20251020,34,8,1,2025-10-20 01:07:00,,,0,0,4
9852,TCK-19852,20250204,18,6,3,2025-02-04 11:27:02,,,0,0,3
9853,TCK-19853,20250306,43,1,3,2025-03-06 16:28:13,2025-03-07 00:28:49,8.01,1,1,4
9854,TCK-19854,20250226,47,1,3,2025-02-26 11:49:52,2025-02-26 19:16:16,7.44,1,1,4
9855,TCK-19855,20250727,2,7,2,2025-07-27 04:18:45,2025-07-28 03:46:21,23.46,1,0,4
9856,TCK-19856,20250214,15,1,3,2025-02-14 17:32:51,2025-02-14 23:40:39,6.13,1,1,3
9857,TCK-19857,20260623,39,5,3,2026-06-23 06:48:30,,,0,0,4
9858,TCK-19858,20250221,27,6,3,2025-02-21 16:39:48,,,0,0,3
9859,TCK-19859,20260211,43,4,3,2026-02-11 10:18:59,2026-02-12 04:44:47,18.43,1,1,
9860,TCK-19860,20260727,3,2,3,2026-07-27 08:56:12,2026-07-28 23:19:36,38.39,1,1,2
9861,TCK-19861,20250912,41,7,3,2025-09-12 11:33:31,2025-09-12 18:31:07,6.96,1,1,4
9862,TCK-19862,20250120,13,3,2,2025-01-20 00:39:48,,,0,0,4
9863,TCK-19863,20251001,16,5,1,2025-10-01 09:39:36,2025-10-02 02:26:24,16.78,1,1,3
9864,TCK-19864,20260408,8,5,1,2026-04-08 14:18:39,2026-04-09 12:34:15,22.26,1,1,5
9865,TCK-19865,20250224,15,3,2,2025-02-24 10:50:33,2025-02-25 17:20:33,30.5,1,0,3
9866,TCK-19866,20260301,12,6,1,2026-03-01 21:17:00,2026-03-02 09:10:24,11.89,1,1,4
9867,TCK-19867,20260715,21,8,2,2026-07-15 20:49:25,,,0,0,3
9868,TCK-19868,20260310,2,5,1,2026-03-10 14:12:33,2026-03-11 16:21:33,26.15,1,0,
9869,TCK-19869,20250717,29,8,3,2025-07-17 12:10:48,,,0,0,3
9870,TCK-19870,20260625,21,5,2,2026-06-25 09:57:35,2026-06-26 03:38:59,17.69,1,1,5
9871,TCK-19871,20251010,16,2,2,2025-10-10 22:48:31,2025-10-12 01:48:31,27.0,1,1,5
9872,TCK-19872,20260103,7,5,1,2026-01-03 00:43:36,2026-01-04 02:30:24,25.78,1,0,3
9873,TCK-19873,20250210,41,1,1,2025-02-10 04:41:49,2025-02-11 01:10:37,20.48,1,1,3
9874,TCK-19874,20250822,36,7,1,2025-08-22 00:14:54,2025-08-23 07:11:18,30.94,1,0,3
9875,TCK-19875,20250920,35,4,1,2025-09-20 01:52:03,2025-09-20 15:44:15,13.87,1,1,5
9876,TCK-19876,20250810,44,4,1,2025-08-10 05:50:54,,,0,0,5
9877,TCK-19877,20250222,41,2,1,2025-02-22 21:56:11,2025-02-23 06:05:11,8.15,1,1,5
9878,TCK-19878,20251211,17,4,3,2025-12-11 06:47:19,2025-12-12 10:13:43,27.44,1,1,5
9879,TCK-19879,20260629,40,2,1,2026-06-29 07:07:02,,,0,0,4
9880,TCK-19880,20260409,50,6,1,2026-04-09 00:12:16,2026-04-10 14:25:28,38.22,1,1,
9881,TCK-19881,20250228,50,5,2,2025-02-28 22:19:13,2025-03-02 18:21:37,44.04,1,0,4
9882,TCK-19882,20250206,48,6,2,2025-02-06 10:48:40,2025-02-07 16:10:52,29.37,1,1,4
9883,TCK-19883,20251120,17,7,2,2025-11-20 04:25:18,2025-11-21 06:01:54,25.61,1,0,4
9884,TCK-19884,20251007,16,2,3,2025-10-07 03:39:06,2025-10-08 07:03:06,27.4,1,1,5
9885,TCK-19885,20251211,32,4,2,2025-12-11 07:44:04,,,0,0,5
9886,TCK-19886,20260215,11,2,1,2026-02-15 04:14:40,2026-02-15 05:44:04,1.49,1,1,
9887,TCK-19887,20250907,38,7,1,2025-09-07 00:00:08,2025-09-07 09:28:56,9.48,1,0,3
9888,TCK-19888,20251123,47,4,3,2025-11-23 22:33:02,2025-11-24 04:51:02,6.3,1,1,
9889,TCK-19889,20250314,20,8,2,2025-03-14 23:05:29,2025-03-15 10:48:41,11.72,1,1,4
9890,TCK-19890,20260324,26,5,2,2026-03-24 05:39:32,2026-03-24 12:59:20,7.33,1,1,3
9891,TCK-19891,20251009,41,6,3,2025-10-09 06:17:40,2025-10-10 04:17:40,22.0,1,1,4
9892,TCK-19892,20250324,11,7,1,2025-03-24 19:13:01,2025-03-25 09:25:37,14.21,1,0,
